;AnoMes;Municipio_Ibge;Municipio;Estado_Ibge;Estado;Sigla_Regiao;Regiao;VL_PagadorPF;QT_PagadorPF;VL_PagadorPJ;QT_PagadorPJ;VL_RecebedorPF;QT_RecebedorPF;VL_RecebedorPJ;QT_RecebedorPJ;QT_PES_PagadorPF;QT_PES_PagadorPJ;QT_PES_RecebedorPF;QT_PES_RecebedorPJ;data
2534;202202;1716307,0;PAU D'ARCO;17,0;TOCANTINS;NO;NORTE;5811428,81;20393;913637,9;1076;5911945,51;17547;1668348,5;3340;1447;52;1469;50;2022-02-01
2535;202202;3504701,0;BALBINOS;35,0;SÃO PAULO;SE;SUDESTE;1428426,18;6126;197045,42;224;1497792,11;5335;110052,2;274;628;27;619;17;2022-02-01
2536;202202;3101508,0;ALÉM PARAÍBA;31,0;MINAS GERAIS;SE;SUDESTE;27836439,28;113200;10125251,53;10068;30189675,65;100182;7575711,91;15114;10831;1046;11202;949;2022-02-01
2537;202202;3503158,0;ARAPEÍ;35,0;SÃO PAULO;SE;SUDESTE;1023303,71;6201;140092,36;198;1080375,71;5004;278050,28;650;675;32;680;36;2022-02-01
2538;202202;3127206,0;FUNILÂNDIA;31,0;MINAS GERAIS;SE;SUDESTE;3022747,89;14147;1425679,26;1151;3332094,9;12225;1269569,6;1642;1270;103;1350;103;2022-02-01
2539;202202;2931004,0;TANHAÇU;29,0;BAHIA;NE;NORDESTE;10980180,0;44736;3916598,83;2284;11275413,98;39406;3512569,94;4456;4434;205;4401;209;2022-02-01
2540;202202;4319752,0;SÃO VENDELINO;43,0;RIO GRANDE DO SUL;SU;SUL;1909733,54;5254;1461354,92;717;1662119,59;3276;1633711,58;1280;762;88;640;89;2022-02-01
2541;202202;2305407,0;ICÓ;23,0;CEARÁ;NE;NORDESTE;45388402,19;181624;5772093,75;5210;46255189,24;174726;5060817,72;10416;14838;402;16713;381;2022-02-01
2542;202202;2908101,0;COCOS;29,0;BAHIA;NE;NORDESTE;12530869,2;47918;3821212,05;2008;12357606,98;50344;5064615,44;4932;4179;171;4287;173;2022-02-01
2543;202202;3102506,0;AMPARO DO SERRA;31,0;MINAS GERAIS;SE;SUDESTE;2771557,24;8741;697710,49;395;2943918,86;7790;439733,52;663;959;54;1019;50;2022-02-01
2544;202202;4309704,0;HUMAITÁ;43,0;RIO GRANDE DO SUL;SU;SUL;3790566,31;9280;1362017,58;620;3407569,97;6410;2975525,11;2164;1269;105;1113;124;2022-02-01
2545;202202;3300704,0;CABO FRIO;33,0;RIO DE JANEIRO;SE;SUDESTE;382334954,83;1436608;151566640,14;130015;407965269,07;1361241;125221893,51;258978;101474;8257;103183;7390;2022-02-01
2546;202202;5006002,0;NOVA ALVORADA DO SUL;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;25486597,32;89887;24050219,64;8107;24773140,2;73568;91365254,11;16888;7485;456;7456;446;2022-02-01
2547;202202;5221858,0;VALPARAÍSO DE GOIÁS;52,0;GOIÁS;CO;CENTRO-OESTE;269966398,21;1180846;103406399,85;90107;290838551,44;1080911;85003258,92;162196;75779;4680;80527;4156;2022-02-01
2548;202202;3509700,0;CAMPOS DO JORDÃO;35,0;SÃO PAULO;SE;SUDESTE;73684353,19;255923;40127799,74;34533;83440639,75;233624;33634911,56;51004;24147;2421;25111;2190;2022-02-01
2549;202202;2914307,0;IRAMAIA;29,0;BAHIA;NE;NORDESTE;6013190,05;36165;1144336,0;867;5696638,39;31385;1432078,59;1771;2566;77;2628;67;2022-02-01
2550;202202;5108105,0;TESOURO;51,0;MATO GROSSO;CO;CENTRO-OESTE;2160759,29;8504;1048751,02;427;2239769,96;7262;611454,74;719;777;42;755;39;2022-02-01
2551;202202;1500800,0;ANANINDEUA;15,0;PARÁ;NO;NORTE;740569786,46;4544775;376442358,73;223850;775474655,65;4177029;350715651,45;444190;243353;9791;254950;8904;2022-02-01
2552;202202;2100832,0;APICUM-AÇU;21,0;MARANHÃO;NE;NORDESTE;9034165,13;42376;1037072,44;741;8307608,02;36580;1477469,19;1439;3139;71;3236;70;2022-02-01
2553;202202;2210979,0;TANQUE DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;1213589,35;7177;35009,78;80;1133032,91;5909;140492,2;168;600;14;692;11;2022-02-01
2554;202202;4307054,0;ERNESTINA;43,0;RIO GRANDE DO SUL;SU;SUL;2851738,85;6917;1444955,56;1086;3175513,43;4759;1653368,87;2169;939;117;861;115;2022-02-01
2555;202202;2300903,0;APUIARÉS;23,0;CEARÁ;NE;NORDESTE;7385085,83;45133;1144856,23;1514;8058163,72;41338;1012118,24;4398;3764;114;3774;107;2022-02-01
2556;202202;2109759,0;SANTA FILOMENA DO MARANHÃO;21,0;MARANHÃO;NE;NORDESTE;2370962,42;10368;406656,55;226;2426899,06;9360;591232,79;688;978;21;1039;20;2022-02-01
2557;202202;5209937,0;INACIOLÂNDIA;52,0;GOIÁS;CO;CENTRO-OESTE;6089703,86;21670;865982,25;1281;5978625,26;17613;858385,99;2578;1906;97;1924;96;2022-02-01
2558;202202;2207355,0;PAJEÚ DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;1188382,27;7626;221939,81;366;1197715,54;6489;211864,85;677;560;25;586;29;2022-02-01
2559;202202;3527801,0;LUPÉRCIO;35,0;SÃO PAULO;SE;SUDESTE;2758459,47;11492;893112,34;484;2596602,31;9101;965597,2;694;1251;44;1266;52;2022-02-01
2560;202202;2111003,0;SÃO JOÃO BATISTA;21,0;MARANHÃO;NE;NORDESTE;6605059,51;39623;742026,27;529;5934237,93;36010;842505,76;1230;3420;50;3525;46;2022-02-01
2561;202202;2203271,0;CURRAL NOVO DO PIAUÍ;22,0;PIAUÍ;NE;NORDESTE;1514535,12;8624;707451,96;215;1593937,68;7995;715471,84;144;708;14;757;12;2022-02-01
2562;202202;4103024,0;BOA ESPERANÇA DO IGUAÇU;41,0;PARANÁ;SU;SUL;1922595,23;5301;753921,95;552;1558527,52;3528;609248,31;874;694;58;606;53;2022-02-01
2563;202202;4102505,0;BARBOSA FERRAZ;41,0;PARANÁ;SU;SUL;9511022,25;30325;3225370,34;2630;9566796,62;25188;2919099,42;5842;3261;236;3308;237;2022-02-01
2564;202202;3111606,0;CAMPOS GERAIS;31,0;MINAS GERAIS;SE;SUDESTE;21899844,25;59870;7633187,43;6696;20265498,96;48891;10497485,97;12077;6480;549;6710;527;2022-02-01
2565;202202;2105906,0;LAGO VERDE;21,0;MARANHÃO;NE;NORDESTE;7122186,23;39439;579060,84;581;6833520,28;34055;744842,85;2154;3040;38;3087;44;2022-02-01
2566;202202;3166105,0;SENHORA DO PORTO;31,0;MINAS GERAIS;SE;SUDESTE;1465530,45;5476;589824,83;97;1403318,93;4709;649204,75;130;623;16;646;17;2022-02-01
2567;202202;1101302,0;MIRANTE DA SERRA;11,0;RONDÔNIA;NO;NORTE;13043936,65;38217;9791846,41;1938;12409572,72;28195;10000134,38;6379;3888;156;3745;164;2022-02-01
2568;202202;4115606,0;MATELÂNDIA;41,0;PARANÁ;SU;SUL;17491706,31;57668;13460658,66;7911;18237237,76;43262;16500264,11;17341;6140;582;5781;601;2022-02-01
2569;202202;4302220,0;BOA VISTA DO CADEADO;43,0;RIO GRANDE DO SUL;SU;SUL;1156920,03;3027;259986,08;202;834298,88;2093;2036276,88;231;479;25;391;26;2022-02-01
2570;202202;3535804,0;PARANAPANEMA;35,0;SÃO PAULO;SE;SUDESTE;26392067,09;72758;59371883,87;7320;33703056,46;58724;64069477,76;15011;7195;506;6947;518;2022-02-01
2571;202202;4315552,0;RIO DOS ÍNDIOS;43,0;RIO GRANDE DO SUL;SU;SUL;1551708,33;3668;344702,74;295;1250025,24;2695;174947,41;307;574;34;532;37;2022-02-01
2572;202202;4216107,0;SÃO DOMINGOS;42,0;SANTA CATARINA;SU;SUL;8403005,55;18831;3312955,07;2527;7533788,77;13585;4017665,17;4619;2429;282;2230;285;2022-02-01
2573;202202;3119005,0;CORDISLÂNDIA;31,0;MINAS GERAIS;SE;SUDESTE;1231954,06;5760;410974,8;379;1543590,96;4554;534024,72;520;643;38;686;35;2022-02-01
2574;202202;4316428,0;SAGRADA FAMÍLIA;43,0;RIO GRANDE DO SUL;SU;SUL;1752980,72;4094;1330039,99;790;1300172,03;2859;934510,59;1007;593;55;508;58;2022-02-01
2575;202202;3127107,0;FRUTAL;31,0;MINAS GERAIS;SE;SUDESTE;92475323,3;251899;134874099,07;27312;97175393,25;210960;128037527,38;53728;20531;1781;21284;1772;2022-02-01
2576;202202;4311759,0;MANOEL VIANA;43,0;RIO GRANDE DO SUL;SU;SUL;5948465,27;17864;1274988,24;1636;5728446,02;12828;1966939,92;3744;2054;151;1827;153;2022-02-01
2577;202202;4317251,0;SANTA TEREZA;43,0;RIO GRANDE DO SUL;SU;SUL;817127,1;2170;497058,24;155;639651,04;1394;267323,48;317;322;24;265;26;2022-02-01
2578;202202;3503604,0;AREIÓPOLIS;35,0;SÃO PAULO;SE;SUDESTE;7332726,3;36451;4025100,08;2322;7751286,23;29582;3076431,32;3483;3791;206;3696;209;2022-02-01
2579;202202;2917607,0;JAGUAQUARA;29,0;BAHIA;NE;NORDESTE;42561737,9;169267;32360767,29;11735;45333477,19;167460;27099641,84;19149;12976;736;14448;661;2022-02-01
2580;202202;3143302,0;MONTES CLAROS;31,0;MINAS GERAIS;SE;SUDESTE;656812857,33;2448077;485731715,24;207088;680130227,63;2207042;383971139,51;375071;177418;13066;185507;12071;2022-02-01
2581;202202;3555109,0;TUPI PAULISTA;35,0;SÃO PAULO;SE;SUDESTE;15357651,34;47997;6126659,49;4029;19066369,5;38553;5445696,91;8809;4919;385;4735;372;2022-02-01
2582;202202;1200104,0;BRASILÉIA;12,0;ACRE;NO;NORTE;26501144,87;89615;17115985,02;7324;25284702,37;82371;15661939,7;13459;7012;378;7373;379;2022-02-01
2583;202202;1100031,0;CABIXI;11,0;RONDÔNIA;NO;NORTE;5319848,96;16852;1015264,26;815;4996143,97;12633;804506,97;2362;1816;88;1733;94;2022-02-01
2584;202202;2103307,0;CODÓ;21,0;MARANHÃO;NE;NORDESTE;54826695,71;331945;18746275,08;11254;55830125,94;296452;21664548,58;28038;26219;707;29467;717;2022-02-01
2585;202202;3108107,0;BONFIM;31,0;MINAS GERAIS;SE;SUDESTE;4477485,55;12976;1192933,61;981;4955439,2;11031;1152385,89;2078;1526;134;1504;153;2022-02-01
2586;202202;3202108,0;ECOPORANGA;32,0;ESPÍRITO SANTO;SE;SUDESTE;17773278,02;57865;3361964,8;3256;15816454,38;45299;3999607,9;8722;5593;342;5614;333;2022-02-01
2587;202202;3111200,0;CAMPO BELO;31,0;MINAS GERAIS;SE;SUDESTE;56663621,17;156077;37715869,58;18335;57288470,61;131821;42591196,81;29650;15831;1460;16410;1469;2022-02-01
2588;202202;4211504,0;NOVA TRENTO;42,0;SANTA CATARINA;SU;SUL;13364317,43;36154;21734092,67;6749;14852877,99;27551;18870119,84;10231;4283;644;3993;636;2022-02-01
2589;202202;5216403,0;PARAÚNA;52,0;GOIÁS;CO;CENTRO-OESTE;25706719,3;54908;14673661,34;3810;22850564,88;43335;10784090,47;10005;4074;258;4190;231;2022-02-01
2590;202202;5000252,0;ALCINÓPOLIS;50,0;MATO GROSSO DO SUL;CO;CENTRO-OESTE;6120384,0;15766;968094,33;1036;5889708,83;11821;1006327,72;2199;1627;104;1530;105;2022-02-01
2591;202202;2310407,0;PARAMOTI;23,0;CEARÁ;NE;NORDESTE;6397322,28;38949;1066280,96;1018;6605905,68;39758;1026130,5;1646;3024;68;3211;69;2022-02-01
2592;202202;2307908,0;MARTINÓPOLE;23,0;CEARÁ;NE;NORDESTE;5403512,37;30718;534514,32;816;6259620,07;29089;421480,83;1861;2570;59;2727;58;2022-02-01
2593;202202;2400208,0;AÇU;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;60810426,96;288966;14808614,92;14987;56565276,05;261539;14775635,62;33016;19982;869;20861;825;2022-02-01
2594;202202;2410900,0;RIACHUELO;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;5549799,47;33780;1294140,97;1158;5483693,7;31223;1839688,14;2489;2208;57;2353;53;2022-02-01
2595;202202;3105004,0;BALDIM;31,0;MINAS GERAIS;SE;SUDESTE;5863236,06;22724;5691760,5;2224;6828906,15;19997;3467965,69;2591;2282;173;2413;159;2022-02-01
2596;202202;3555802,0;URÂNIA;35,0;SÃO PAULO;SE;SUDESTE;8549415,2;24811;4056251,42;2132;10747120,26;19864;4847218,91;4540;2590;196;2548;194;2022-02-01
2597;202202;3153004,0;PRATINHA;31,0;MINAS GERAIS;SE;SUDESTE;2262541,88;6393;439191,4;282;2411397,46;4689;331646,82;632;918;56;787;50;2022-02-01
2598;202202;2916005,0;ITANHÉM;29,0;BAHIA;NE;NORDESTE;16870526,82;56882;2359691,76;2154;18267780,07;48577;1716092,41;5673;5226;216;5268;221;2022-02-01
2599;202202;2704708,0;MARECHAL DEODORO;27,0;ALAGOAS;NE;NORDESTE;58199819,51;217668;27956396,53;19793;58074373,15;205469;49621532,24;27337;16119;1081;17344;943;2022-02-01
2600;202202;5213004,0;MAURILÂNDIA;52,0;GOIÁS;CO;CENTRO-OESTE;9250789,15;42630;1557495,86;1639;9953915,14;36108;1284942,31;4158;3545;130;3747;136;2022-02-01
2601;202202;1101757,0;VALE DO ANARI;11,0;RONDÔNIA;NO;NORTE;6990095,33;21729;1437538,75;1112;6328075,01;17136;1019563,8;2971;2085;94;2189;90;2022-02-01
2602;202202;3200409,0;ANCHIETA;32,0;ESPÍRITO SANTO;SE;SUDESTE;29322350,77;124266;14742354,66;11867;31231053,65;101793;11058731,52;25986;10237;878;10329;832;2022-02-01
2603;202202;2402709,0;CERRO CORÁ;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;6209813,36;32074;1208343,02;1618;5906803,06;28617;1810796,34;3113;2772;110;2954;111;2022-02-01
2604;202202;2707909,0;SANTA LUZIA DO NORTE;27,0;ALAGOAS;NE;NORDESTE;3590733,83;20632;1569241,91;1092;3862338,23;19265;2081511,16;999;1795;61;2073;50;2022-02-01
2605;202202;3147402,0;PARAOPEBA;31,0;MINAS GERAIS;SE;SUDESTE;32713547,14;99518;21413180,38;9937;30192149,23;83913;18303576,62;16533;8552;725;8701;725;2022-02-01
2606;202202;3154101,0;RECREIO;31,0;MINAS GERAIS;SE;SUDESTE;4381916,7;18823;1426051,13;813;4517935,91;16460;640060,34;1809;2011;102;2121;114;2022-02-01
2607;202202;4107520,0;ESPERANÇA NOVA;41,0;PARANÁ;SU;SUL;1441069,26;3851;1469740,74;451;1724322,06;2710;787063,91;1202;508;32;478;32;2022-02-01
2608;202202;3505005,0;BARÃO DE ANTONINA;35,0;SÃO PAULO;SE;SUDESTE;2230694,34;8647;896719,89;822;2669321,87;6593;752517,79;1050;902;43;919;43;2022-02-01
2609;202202;4123956,0;SANTA MÔNICA;41,0;PARANÁ;SU;SUL;2599558,37;7826;1142482,03;541;2160298,68;6099;1503249,1;1108;948;47;910;47;2022-02-01
2610;202202;2514552,0;SÃO JOSÉ DE PRINCESA;25,0;PARAÍBA;NE;NORDESTE;623969,67;3854;45621,69;57;600103,57;3024;41538,54;163;481;4;464;4;2022-02-01
2611;202202;2707404,0;PORTO DE PEDRAS;27,0;ALAGOAS;NE;NORDESTE;5212873,42;20537;2998388,52;2292;6233103,66;23146;2643714,84;3864;1682;126;2091;112;2022-02-01
2612;202202;4201307,0;ARAQUARI;42,0;SANTA CATARINA;SU;SUL;40243796,84;150157;132399660,98;46150;44575886,81;130397;132733831,91;49577;13537;2311;13570;2180;2022-02-01
2613;202202;3139508,0;MANHUMIRIM;31,0;MINAS GERAIS;SE;SUDESTE;17944666,06;70041;9007535,6;5720;20844349,93;60428;5303311,15;11476;6751;491;6781;489;2022-02-01
2614;202202;3305604,0;SILVA JARDIM;33,0;RIO DE JANEIRO;SE;SUDESTE;19067113,87;90257;7727211,06;4352;19958101,44;80813;7140309,71;9115;7954;386;8023;365;2022-02-01
2615;202202;3110202,0;CAJURI;31,0;MINAS GERAIS;SE;SUDESTE;1448622,12;5946;4020687,56;808;1508820,63;4826;1211830,97;1003;763;60;800;53;2022-02-01
2616;202202;1200013,0;ACRELÂNDIA;12,0;ACRE;NO;NORTE;14924652,26;50717;6124915,83;3829;14531313,29;36800;5865268,34;10127;3884;206;3805;208;2022-02-01
2617;202202;4212254,0;PASSO DE TORRES;42,0;SANTA CATARINA;SU;SUL;13496864,87;38599;11236756,98;7037;14091895,09;33686;9136792,42;15159;3378;466;3346;440;2022-02-01
2618;202202;4200903,0;ANGELINA;42,0;SANTA CATARINA;SU;SUL;2542418,94;7272;1980613,22;1024;3904859,57;5891;1430386,15;1640;1074;109;970;112;2022-02-01
2619;202202;3124104,0;ESMERALDAS;31,0;MINAS GERAIS;SE;SUDESTE;70155288,0;329244;24296653,55;21419;76575603,7;286186;26048140,4;37371;26230;1533;27628;1495;2022-02-01
2620;202202;2100154,0;ÁGUA DOCE DO MARANHÃO;21,0;MARANHÃO;NE;NORDESTE;5708220,62;29212;597356,41;471;5585654,09;25134;618815,34;1020;2321;44;2560;52;2022-02-01
2621;202202;2305308,0;IBIAPINA;23,0;CEARÁ;NE;NORDESTE;13216807,33;54556;6029410,71;2431;13516070,72;49038;5461686,45;5298;5145;183;5544;163;2022-02-01
2622;202202;2304459,0;FORTIM;23,0;CEARÁ;NE;NORDESTE;14894026,44;70805;7793886,47;3520;16577721,35;64487;6156537,59;7449;5208;257;5468;205;2022-02-01
2623;202202;3519907,0;IEPÊ;35,0;SÃO PAULO;SE;SUDESTE;8576894,11;25734;4231465,61;2404;8956119,95;21084;2052278,93;4757;2686;220;2571;216;2022-02-01
2624;202202;2402501,0;CARNAUBAIS;24,0;RIO GRANDE DO NORTE;NE;NORDESTE;6177161,93;36002;1149428,65;1559;5924208,73;31170;1218693,86;3273;2917;92;3044;81;2022-02-01
2625;202202;2502201,0;BOM JESUS;25,0;PARAÍBA;NE;NORDESTE;1372945,9;6851;132705,87;132;1391559,55;6640;70437,36;218;642;10;703;9;2022-02-01
2626;202202;3152501,0;POUSO ALEGRE;31,0;MINAS GERAIS;SE;SUDESTE;226429649,78;703689;258765956,3;90846;241265700,66;604298;266800235,43;165227;64131;6223;64292;5860;2022-02-01
2627;202202;2108801,0;PIRAPEMAS;21,0;MARANHÃO;NE;NORDESTE;6399863,49;40754;321851,55;441;6281953,66;34778;367084,85;1455;3090;53;3286;53;2022-02-01
2628;202202;3531407,0;MONTE APRAZÍVEL;35,0;SÃO PAULO;SE;SUDESTE;26405121,29;81993;11037629,2;8010;28374763,21;67640;14371738,93;14251;7993;683;7830;649;2022-02-01
2629;202202;3144409,0;NATÉRCIA;31,0;MINAS GERAIS;SE;SUDESTE;3593024,73;9174;2413717,8;631;3147018,48;7174;5796643,94;1304;1146;84;1049;90;2022-02-01
2630;202202;3110509,0;CAMANDUCAIA;31,0;MINAS GERAIS;SE;SUDESTE;28611548,9;87497;18310881,13;13388;32651507,37;76695;18374431,8;24765;8577;1002;8738;966;2022-02-01
2631;202202;3155009,0;RIO DOCE;31,0;MINAS GERAIS;SE;SUDESTE;3290321,81;8522;850754,65;553;2356483,72;6116;566767,2;968;746;55;754;57;2022-02-01
2632;202202;2606200,0;GOIANA;26,0;PERNAMBUCO;NE;NORDESTE;77484020,79;354776;576990815,63;24286;80246334,72;328492;140289888,69;36348;26379;1118;28151;1041;2022-02-01
2633;202202;3140803,0;MATIAS BARBOSA;31,0;MINAS GERAIS;SE;SUDESTE;11033909,99;43127;18761771,64;4237;12227571,55;38140;15604556,97;7045;4191;368;4354;389;2022-02-01
2634;202202;4205357,0;FLOR DO SERTÃO;42,0;SANTA CATARINA;SU;SUL;922508,71;2390;2361900,31;279;808116,53;1643;1531322,94;443;354;35;302;44;2022-02-01
2635;202202;3513207,0;CRISTAIS PAULISTA;35,0;SÃO PAULO;SE;SUDESTE;9802874,87;30408;3016807,72;2926;10429938,72;25051;3116433,01;4896;2852;240;2889;227;2022-02-01
2636;202202;3103603,0;ARANTINA;31,0;MINAS GERAIS;SE;SUDESTE;1268690,05;5880;164130,03;275;1353034,66;5004;139782,42;371;751;40;719;42;2022-02-01
2637;202202;3552601,0;TABAPUÃ;35,0;SÃO PAULO;SE;SUDESTE;9462539,17;33394;4288586,65;3746;11183889,57;25994;4980380,77;5367;3534;300;3423;284;2022-02-01
2638;202202;3526704,0;LEME;35,0;SÃO PAULO;SE;SUDESTE;123370683,58;394457;155916789,05;46349;134037281,09;331776;162709137,12;78271;37834;3350;37671;3236;2022-02-01
2639;202202;2615508,0;TRACUNHAÉM;26,0;PERNAMBUCO;NE;NORDESTE;6550256,61;37037;697875,03;692;7075565,97;35552;632048,39;1223;3013;77;3453;61;2022-02-01
2640;202202;2705002,0;MATA GRANDE;27,0;ALAGOAS;NE;NORDESTE;8325327,52;39054;772309,25;776;8564830,07;44128;636271,54;1712;3682;60;4053;60;2022-02-01
2641;202202;4305405,0;CHIAPETTA;43,0;RIO GRANDE DO SUL;SU;SUL;3017837,76;8850;1078541,51;868;3068985,58;5612;999402,11;1882;1099;98;951;85;2022-02-01
2642;202202;3149606,0;PEQUI;31,0;MINAS GERAIS;SE;SUDESTE;2429845,08;9334;29306853,68;918;2188179,2;7473;5484897,96;815;1070;77;1099;77;2022-02-01
2643;202202;5201108,0;ANÁPOLIS;52,0;GOIÁS;CO;CENTRO-OESTE;891533838,21;2612891;915852621,91;271058;937355309,52;2306843;612774585,23;517242;176917;13931;185748;12854;2022-02-01
2644;202202;2927705,0;SANTA CRUZ CABRÁLIA;29,0;BAHIA;NE;NORDESTE;29901966,67;136586;13386018,9;11812;33110114,3;135880;10172985,46;25270;9432;683;10299;635;2022-02-01
2645;202202;5103361,0;CONQUISTA D'OESTE;51,0;MATO GROSSO;CO;CENTRO-OESTE;3250499,77;9508;1215986,82;864;2993523,04;7071;962714,44;2131;1093;81;967;79;2022-02-01
2646;202202;5213087,0;MINAÇU;52,0;GOIÁS;CO;CENTRO-OESTE;39978997,18;113588;10766911,88;7180;39278945,12;91034;9530818,33;16697;9632;527;10271;547;2022-02-01
2647;202202;4205407,0;FLORIANÓPOLIS;42,0;SANTA CATARINA;SU;SUL;1355380321,99;3090025;1101815720,24;498554;1416036912,48;2515210;1087481366,54;1143431;284304;36235;269195;32384;2022-02-01
2648;202202;1506195,0;RURÓPOLIS;15,0;PARÁ;NO;NORTE;25149314,63;81697;12035694,64;7057;24426765,7;66081;10290897,32;17594;6884;402;6780;381;2022-02-01
2649;202202;3123858,0;ENTRE FOLHAS;31,0;MINAS GERAIS;SE;SUDESTE;3270207,38;13131;898430,12;682;3167720,93;12032;643601,28;1184;1398;59;1448;57;2022-02-01
2650;202202;4313003,0;NOVA BRÉSCIA;43,0;RIO GRANDE DO SUL;SU;SUL;2087508,76;4460;5140677,4;500;1541812,52;2862;5310018,47;917;779;67;655;84;2022-02-01
2651;202202;2924207,0;PEDRO ALEXANDRE;29,0;BAHIA;NE;NORDESTE;5788951,46;23004;981528,3;941;5538428,13;21651;1095622,37;11504;2119;37;2162;35;2022-02-01
2652;202202;3142007,0;MIRABELA;31,0;MINAS GERAIS;SE;SUDESTE;7732123,34;36803;3534305,75;1885;8307573,5;31955;3207635,86;4452;3282;168;3586;160;2022-02-01
2653;202202;2513927,0;SÃO BENTINHO;25,0;PARAÍBA;NE;NORDESTE;2770510,45;9987;315345,2;274;2780349,82;10979;372669,59;683;803;18;906;20;2022-02-01
2654;202202;4100202,0;ADRIANÓPOLIS;41,0;PARANÁ;SU;SUL;5635997,79;20646;1302354,74;1454;5027012,69;17362;4408611,43;2691;1928;113;1951;108;2022-02-01
2655;202202;2202703,0;COCAL;22,0;PIAUÍ;NE;NORDESTE;12529384,97;57765;4305233,7;2215;12507813,8;54454;2970366,06;4428;4866;165;5541;161;2022-02-01
2656;202202;2922607,0;NILO PEÇANHA;29,0;BAHIA;NE;NORDESTE;6200196,74;34777;1226526,84;893;6522273,49;29912;1029114,15;1058;2539;74;2833;67;2022-02-01
2657;202202;4216800,0;SÃO JOSÉ DO CERRITO;42,0;SANTA CATARINA;SU;SUL;4204303,62;10969;970978,54;1045;3510516,39;8283;1821506,51;1861;1588;125;1507;132;2022-02-01
2658;202202;3167103,0;SERRO;31,0;MINAS GERAIS;SE;SUDESTE;17805023,97;62145;3063847,65;3245;17641629,96;51124;2946072,92;7847;6074;318;6265;327;2022-02-01
2659;202202;4104303,0;CAMPO MOURÃO;41,0;PARANÁ;SU;SUL;174226979,56;459521;2635937213,5;73660;177149712,7;376131;2564795370,33;145898;41532;4369;41254;4236;2022-02-01
2660;202202;3171600,0;VIRGEM DA LAPA;31,0;MINAS GERAIS;SE;SUDESTE;13950573,63;45452;2033666,92;1722;13587655,27;50868;1814451,78;3491;3519;148;3676;139;2022-02-01
2661;202202;2101772,0;BELA VISTA DO MARANHÃO;21,0;MARANHÃO;NE;NORDESTE;6756671,56;33867;1402071,62;1104;6752208,49;30082;960779,84;2294;2686;59;2907;63;2022-02-01
2662;202202;3155702,0;RIO PIRACICABA;31,0;MINAS GERAIS;SE;SUDESTE;12355784,64;43888;3126032,04;2427;12583131,1;33634;3048668,3;4708;4546;250;4427;236;2022-02-01
2663;202202;4208450,0;ITAPOÁ;42,0;SANTA CATARINA;SU;SUL;33059061,97;99953;41324889,26;24864;36621893,43;83444;37700892,4;45110;8896;1431;9049;1380;2022-02-01
2664;202202;5207535,0;FAINA;52,0;GOIÁS;CO;CENTRO-OESTE;7576478,98;18566;2063289,25;1261;7956332,24;15744;2314155,72;2570;1603;98;1767;111;2022-02-01
2665;202202;4124103,0;SANTO ANTÔNIO DA PLATINA;41,0;PARANÁ;SU;SUL;48507962,58;151791;38716313,5;21164;51066383,3;132807;39574832,34;41524;14459;1422;14843;1444;2022-02-01
2666;202202;1721257,0;TUPIRAMA;17,0;TOCANTINS;NO;NORTE;1137402,7;6078;128819,62;134;944931,98;4490;67067,88;153;508;16;498;15;2022-02-01
2667;202202;5213509,0;MONTE ALEGRE DE GOIÁS;52,0;GOIÁS;CO;CENTRO-OESTE;4614199,16;21078;669461,91;458;4855378,98;16711;556337,17;1337;1611;49;1788;50;2022-02-01
2668;202202;1716604,0;PEIXE;17,0;TOCANTINS;NO;NORTE;7869853,15;37600;15218235,23;2109;7909197,5;30972;8558599,52;3558;2995;126;3162;125;2022-02-01
2669;202202;5220207,0;SÃO MIGUEL DO ARAGUAIA;52,0;GOIÁS;CO;CENTRO-OESTE;38881748,38;99539;15009411,46;8784;35950157,19;79200;13038856,4;17391;7840;476;8529;501;2022-02-01
2670;202202;3203601,0;MUCURICI;32,0;ESPÍRITO SANTO;SE;SUDESTE;4257327,63;17316;752346,11;794;4437423,21;13807;1069447,64;1812;1644;73;1676;81;2022-02-01
2671;202202;1503754,0;JACAREACANGA;15,0;PARÁ;NO;NORTE;11709900,81;25882;13331434,1;2554;10511052,5;17904;14735441,46;2849;1870;134;1867;135;2022-02-01
2672;202202;4209706,0;LEBON RÉGIS;42,0;SANTA CATARINA;SU;SUL;6119836,11;20706;3904197,19;2156;6970965,09;16099;5188396,65;3606;2530;182;2436;179;2022-02-01
2673;202202;2510105,0;NOVA FLORESTA;25,0;PARAÍBA;NE;NORDESTE;6760769,46;33185;626522,37;843;6637794,05;32964;692128,57;2374;2649;67;2861;67;2022-02-01
2674;202202;3521507,0;IRAPUÃ;35,0;SÃO PAULO;SE;SUDESTE;5537337,16;17803;2101004,06;1506;5666144,18;15300;1939976,99;2649;1995;149;1932;145;2022-02-01
