;Indicador;Data;Reuniao;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
5401;Selic;2024-03-14;R5/2024;9,3779;9,25;0,2323;8,75;10,0;130;0
5402;Selic;2024-03-14;R4/2024;9,7955;9,75;0,1224;9,5;10,25;44;1
5403;Selic;2024-03-14;R4/2024;9,7692;9,75;0,1338;9,25;10,25;130;0
5404;Selic;2024-03-14;R3/2024;10,25;10,25;0,0;10,25;10,25;44;1
5405;Selic;2024-03-14;R3/2024;10,2462;10,25;0,0308;10,0;10,25;130;0
5406;Selic;2024-03-14;R2/2024;10,75;10,75;0,0;10,75;10,75;44;1
5407;Selic;2024-03-14;R2/2024;10,75;10,75;0,0;10,75;10,75;130;0
5408;Selic;2024-03-13;R1/2026;8,58;8,5;0,4781;7,5;9,75;25;1
5409;Selic;2024-03-13;R1/2026;8,4246;8,5;0,6121;6,0;9,75;82;0
5410;Selic;2024-03-13;R8/2025;8,5976;8,5;0,5147;7,5;9,75;41;1
5411;Selic;2024-03-13;R8/2025;8,5083;8,5;0,6075;7,0;10,0;127;0
5412;Selic;2024-03-13;R7/2025;8,6125;8,5;0,5152;7,5;9,75;40;1
5413;Selic;2024-03-13;R7/2025;8,5102;8,5;0,5933;7,0;10,0;123;0
5414;Selic;2024-03-13;R6/2025;8,6625;8,5;0,514;7,5;9,75;40;1
5415;Selic;2024-03-13;R6/2025;8,5465;8,5;0,5907;7,0;10,0;123;0
5416;Selic;2024-03-13;R5/2025;8,6813;8,625;0,5123;7,5;9,75;40;1
5417;Selic;2024-03-13;R5/2025;8,5769;8,5;0,5731;7,0;10,0;123;0
5418;Selic;2024-03-13;R4/2025;8,6951;8,75;0,5076;7,5;9,75;41;1
5419;Selic;2024-03-13;R4/2025;8,6083;8,5;0,5594;7,0;10,0;124;0
5420;Selic;2024-03-13;R3/2025;8,7439;8,75;0,5105;7,5;9,75;41;1
5421;Selic;2024-03-13;R3/2025;8,6809;8,75;0,5252;7,5;10,0;124;0
5422;Selic;2024-03-13;R2/2025;8,811;9,0;0,4963;7,5;9,75;41;1
5423;Selic;2024-03-13;R2/2025;8,7615;8,75;0,4879;7,5;10,0;124;0
5424;Selic;2024-03-13;R1/2025;8,8902;9,0;0,4621;7,5;9,75;41;1
5425;Selic;2024-03-13;R1/2025;8,8654;9,0;0,4539;7,5;10,0;125;0
5426;Selic;2024-03-13;R8/2024;8,9573;9,0;0,4165;7,75;9,75;41;1
5427;Selic;2024-03-13;R8/2024;8,9661;9,0;0,432;7,75;10,0;130;0
5428;Selic;2024-03-13;R7/2024;9,0183;9,0;0,3595;8,25;9,75;41;1
5429;Selic;2024-03-13;R7/2024;9,018;9,0;0,4169;8,0;10,0;128;0
5430;Selic;2024-03-13;R6/2024;9,1463;9,0;0,2814;8,75;9,75;41;1
5431;Selic;2024-03-13;R6/2024;9,1394;9,0;0,3433;8,25;10,0;128;0
5432;Selic;2024-03-13;R5/2024;9,4024;9,25;0,1981;9,25;9,75;41;1
5433;Selic;2024-03-13;R5/2024;9,3799;9,25;0,2377;8,75;10,0;128;0
5434;Selic;2024-03-13;R4/2024;9,8049;9,75;0,1173;9,75;10,25;41;1
5435;Selic;2024-03-13;R4/2024;9,7715;9,75;0,1327;9,25;10,25;128;0
5436;Selic;2024-03-13;R3/2024;10,25;10,25;0,0;10,25;10,25;41;1
5437;Selic;2024-03-13;R3/2024;10,2461;10,25;0,031;10,0;10,25;128;0
5438;Selic;2024-03-13;R2/2024;10,75;10,75;0,0;10,75;10,75;41;1
5439;Selic;2024-03-13;R2/2024;10,75;10,75;0,0;10,75;10,75;128;0
5440;Selic;2024-03-12;R1/2026;8,5238;8,5;0,5395;7,5;9,75;21;1
5441;Selic;2024-03-12;R1/2026;8,4268;8,5;0,6193;6,0;9,75;81;0
5442;Selic;2024-03-12;R8/2025;8,5208;8,5;0,5755;7,5;9,75;36;1
5443;Selic;2024-03-12;R8/2025;8,5044;8,5;0,6083;7,0;10,0;126;0
5444;Selic;2024-03-12;R7/2025;8,5357;8,5;0,5798;7,5;9,75;35;1
5445;Selic;2024-03-12;R7/2025;8,5062;8,5;0,5941;7,0;10,0;122;0
5446;Selic;2024-03-12;R6/2025;8,6;8,5;0,5738;7,5;9,75;35;1
5447;Selic;2024-03-12;R6/2025;8,5428;8,5;0,5917;7,0;10,0;122;0
5448;Selic;2024-03-12;R5/2025;8,6357;8,5;0,5521;7,5;9,75;35;1
5449;Selic;2024-03-12;R5/2025;8,5734;8,5;0,5742;7,0;10,0;122;0
5450;Selic;2024-03-12;R4/2025;8,6597;8,5;0,5308;7,5;9,75;36;1
5451;Selic;2024-03-12;R4/2025;8,6051;8,5;0,5605;7,0;10,0;123;0
5452;Selic;2024-03-12;R3/2025;8,7083;8,75;0,5221;7,5;9,75;36;1
5453;Selic;2024-03-12;R3/2025;8,6783;8,75;0,5265;7,5;10,0;123;0
5454;Selic;2024-03-12;R2/2025;8,7708;8,75;0,5082;7,5;9,75;36;1
5455;Selic;2024-03-12;R2/2025;8,7596;8,75;0,4895;7,5;10,0;123;0
5456;Selic;2024-03-12;R1/2025;8,8542;9,0;0,4728;7,5;9,75;36;1
5457;Selic;2024-03-12;R1/2025;8,8623;9,0;0,4533;7,5;10,0;124;0
5458;Selic;2024-03-12;R8/2024;8,9306;9,0;0,4315;7,75;9,75;36;1
5459;Selic;2024-03-12;R8/2024;8,9639;9,0;0,4319;7,75;10,0;129;0
5460;Selic;2024-03-12;R7/2024;9,0;9,0;0,3773;8,25;9,75;36;1
5461;Selic;2024-03-12;R7/2024;9,0162;9,0;0,4169;8,0;10,0;127;0
5462;Selic;2024-03-12;R6/2024;9,1319;9,0;0,3033;8,75;9,75;36;1
5463;Selic;2024-03-12;R6/2024;9,1365;9,0;0,3431;8,25;10,0;127;0
5464;Selic;2024-03-12;R5/2024;9,4028;9,25;0,2065;9,25;9,75;36;1
5465;Selic;2024-03-12;R5/2024;9,377;9,25;0,2363;8,75;10,0;127;0
5466;Selic;2024-03-12;R4/2024;9,8125;9,75;0,1233;9,75;10,25;36;1
5467;Selic;2024-03-12;R4/2024;9,7697;9,75;0,1316;9,25;10,25;127;0
5468;Selic;2024-03-12;R3/2024;10,25;10,25;0,0;10,25;10,25;36;1
5469;Selic;2024-03-12;R3/2024;10,2461;10,25;0,0311;10,0;10,25;127;0
5470;Selic;2024-03-12;R2/2024;10,75;10,75;0,0;10,75;10,75;36;1
5471;Selic;2024-03-12;R2/2024;10,75;10,75;0,0;10,75;10,75;127;0
5472;Selic;2024-03-11;R1/2026;8,5909;8,5;0,5516;7,5;9,75;22;1
5473;Selic;2024-03-11;R1/2026;8,4259;8,5;0,6231;6,0;9,75;80;0
5474;Selic;2024-03-11;R8/2025;8,5625;8,5;0,5904;7,5;9,75;36;1
5475;Selic;2024-03-11;R8/2025;8,5045;8,5;0,6132;7,0;10,0;124;0
5476;Selic;2024-03-11;R7/2025;8,5764;8,5;0,5858;7,5;9,75;36;1
5477;Selic;2024-03-11;R7/2025;8,5063;8,5;0,5965;7,0;10,0;121;0
5478;Selic;2024-03-11;R6/2025;8,6389;8,5;0,5757;7,5;9,75;36;1
5479;Selic;2024-03-11;R6/2025;8,5432;8,5;0,5941;7,0;10,0;121;0
5480;Selic;2024-03-11;R5/2025;8,6667;8,625;0,559;7,5;9,75;36;1
5481;Selic;2024-03-11;R5/2025;8,574;8,5;0,5765;7,0;10,0;121;0
5482;Selic;2024-03-11;R4/2025;8,6875;8,625;0,5476;7,5;9,75;36;1
5483;Selic;2024-03-11;R4/2025;8,6069;8,5;0,565;7,0;10,0;121;0
5484;Selic;2024-03-11;R3/2025;8,7292;8,75;0,538;7,5;9,75;36;1
5485;Selic;2024-03-11;R3/2025;8,6792;8,75;0,5305;7,5;10,0;121;0
5486;Selic;2024-03-11;R2/2025;8,7778;8,75;0,523;7,5;9,75;36;1
5487;Selic;2024-03-11;R2/2025;8,7577;8,75;0,493;7,5;10,0;121;0
5488;Selic;2024-03-11;R1/2025;8,8681;9,0;0,4841;7,5;9,75;36;1
5489;Selic;2024-03-11;R1/2025;8,8601;9,0;0,4566;7,5;10,0;122;0
5490;Selic;2024-03-11;R8/2024;8,9514;9,0;0,4481;7,75;9,75;36;1
5491;Selic;2024-03-11;R8/2024;8,9614;9,0;0,4345;7,75;10,0;127;0
5492;Selic;2024-03-11;R7/2024;9,0139;9,0;0,3994;8,25;9,75;36;1
5493;Selic;2024-03-11;R7/2024;9,0144;9,0;0,4196;8,0;10,0;125;0
5494;Selic;2024-03-11;R6/2024;9,1458;9,0;0,3194;8,75;9,75;36;1
5495;Selic;2024-03-11;R6/2024;9,1367;9,0;0,3455;8,25;10,0;125;0
5496;Selic;2024-03-11;R5/2024;9,4167;9,25;0,2041;9,25;9,75;36;1
5497;Selic;2024-03-11;R5/2024;9,3791;9,25;0,2377;8,75;10,0;125;0
5498;Selic;2024-03-11;R4/2024;9,8125;9,75;0,1233;9,75;10,25;36;1
5499;Selic;2024-03-11;R4/2024;9,77;9,75;0,1327;9,25;10,25;125;0
5500;Selic;2024-03-11;R3/2024;10,25;10,25;0,0;10,25;10,25;36;1
5501;Selic;2024-03-11;R3/2024;10,246;10,25;0,0314;10,0;10,25;125;0
5502;Selic;2024-03-11;R2/2024;10,75;10,75;0,0;10,75;10,75;36;1
5503;Selic;2024-03-11;R2/2024;10,75;10,75;0,0;10,75;10,75;125;0
5504;Selic;2024-03-08;R1/2026;8,5859;8,5;0,4997;7,5;9,75;27;1
5505;Selic;2024-03-08;R1/2026;8,4526;8,5;0,6093;6,0;9,75;83;0
5506;Selic;2024-03-08;R8/2025;8,5827;8,5;0,5463;7,5;9,75;43;1
5507;Selic;2024-03-08;R8/2025;8,5089;8,5;0,5969;7,0;10,0;133;0
5508;Selic;2024-03-08;R7/2025;8,5932;8,5;0,5365;7,5;9,75;43;1
5509;Selic;2024-03-08;R7/2025;8,5118;8,5;0,5854;7,0;10,0;128;0
5510;Selic;2024-03-08;R6/2025;8,6448;8,5;0,5236;7,5;9,75;43;1
5511;Selic;2024-03-08;R6/2025;8,5486;8,5;0,5839;7,0;10,0;128;0
5512;Selic;2024-03-08;R5/2025;8,6733;8,75;0,5077;7,5;9,75;43;1
5513;Selic;2024-03-08;R5/2025;8,5797;8,5;0,5668;7,0;10,0;128;0
5514;Selic;2024-03-08;R4/2025;8,696;8,75;0,4995;7,5;9,75;43;1
5515;Selic;2024-03-08;R4/2025;8,6166;8,5;0,5582;7,0;10,0;128;0
5516;Selic;2024-03-08;R3/2025;8,7309;8,75;0,4843;7,5;9,75;43;1
5517;Selic;2024-03-08;R3/2025;8,6928;8,75;0,5224;7,5;10,0;128;0
5518;Selic;2024-03-08;R2/2025;8,7774;8,75;0,4656;7,5;9,75;43;1
5519;Selic;2024-03-08;R2/2025;8,7729;8,75;0,4849;7,5;10,0;128;0
5520;Selic;2024-03-08;R1/2025;8,8588;9,0;0,4271;7,5;9,75;43;1
5521;Selic;2024-03-08;R1/2025;8,8735;9,0;0,4474;7,5;10,0;129;0
5522;Selic;2024-03-08;R8/2024;8,9324;9,0;0,3953;7,75;9,75;43;1
5523;Selic;2024-03-08;R8/2024;8,9786;9,0;0,4253;7,75;10,0;136;0
5524;Selic;2024-03-08;R7/2024;9,007;9,0;0,3629;8,25;9,75;43;1
5525;Selic;2024-03-08;R7/2024;9,0305;9,0;0,41;8,0;10,0;133;0
5526;Selic;2024-03-08;R6/2024;9,13;9,0;0,3109;8,5;9,75;43;1
5527;Selic;2024-03-08;R6/2024;9,1492;9,088;0,3412;8,25;10,0;133;0
5528;Selic;2024-03-08;R5/2024;9,3926;9,25;0,2166;8,75;9,75;43;1
5529;Selic;2024-03-08;R5/2024;9,3807;9,25;0,2364;8,75;10,0;133;0
5530;Selic;2024-03-08;R4/2024;9,7849;9,75;0,1274;9,25;10,0;43;1
5531;Selic;2024-03-08;R4/2024;9,7707;9,75;0,1338;9,25;10,25;133;0
5532;Selic;2024-03-08;R3/2024;10,2442;10,25;0,0377;10,0;10,25;43;1
5533;Selic;2024-03-08;R3/2024;10,2481;10,25;0,0375;10,0;10,5;133;0
5534;Selic;2024-03-08;R2/2024;10,75;10,75;0,0;10,75;10,75;43;1
5535;Selic;2024-03-08;R2/2024;10,75;10,75;0,0;10,75;10,75;133;0
5536;Selic;2024-03-07;R1/2026;8,5627;8,5;0,5747;7,5;10,0;29;1
5537;Selic;2024-03-07;R1/2026;8,4515;8,5;0,6267;6,0;10,0;81;0
5538;Selic;2024-03-07;R8/2025;8,6154;8,5;0,5796;7,5;10,0;46;1
5539;Selic;2024-03-07;R8/2025;8,5165;8,5;0,6092;7,0;10,0;133;0
5540;Selic;2024-03-07;R7/2025;8,6197;8,5;0,5385;7,5;9,75;46;1
5541;Selic;2024-03-07;R7/2025;8,5157;8,5;0,5902;7,0;10,0;128;0
5542;Selic;2024-03-07;R6/2025;8,6625;8,5;0,5035;7,5;9,75;46;1
5543;Selic;2024-03-07;R6/2025;8,5486;8,5;0,5839;7,0;10,0;128;0
5544;Selic;2024-03-07;R5/2025;8,6892;8,5;0,4759;7,5;9,75;46;1
5545;Selic;2024-03-07;R5/2025;8,5758;8,5;0,5656;7,0;10,0;128;0
5546;Selic;2024-03-07;R4/2025;8,7213;8,625;0,4619;7,5;9,75;46;1
5547;Selic;2024-03-07;R4/2025;8,6127;8,5;0,5573;7,0;10,0;128;0
5548;Selic;2024-03-07;R3/2025;8,7648;8,75;0,4507;7,5;9,75;46;1
5549;Selic;2024-03-07;R3/2025;8,6889;8,75;0,522;7,5;10,0;128;0
5550;Selic;2024-03-07;R2/2025;8,8083;8,75;0,4317;7,5;9,75;46;1
5551;Selic;2024-03-07;R2/2025;8,769;8,75;0,4851;7,5;10,0;128;0
5552;Selic;2024-03-07;R1/2025;8,8789;9,0;0,4111;7,5;9,75;46;1
5553;Selic;2024-03-07;R1/2025;8,8696;9,0;0,4485;7,5;10,0;129;0
5554;Selic;2024-03-07;R8/2024;8,9488;9,0;0,4006;7,75;9,75;47;1
5555;Selic;2024-03-07;R8/2024;8,975;9,0;0,4273;7,75;10,0;136;0
5556;Selic;2024-03-07;R7/2024;9,0118;9,0;0,3781;8,0;9,75;47;1
5557;Selic;2024-03-07;R7/2024;9,0267;9,0;0,4125;8,0;10,0;133;0
5558;Selic;2024-03-07;R6/2024;9,1349;9,25;0,325;8,25;9,75;47;1
5559;Selic;2024-03-07;R6/2024;9,1473;9,088;0,3427;8,25;10,0;133;0
5560;Selic;2024-03-07;R5/2024;9,3911;9,25;0,2286;8,75;9,75;47;1
5561;Selic;2024-03-07;R5/2024;9,3807;9,25;0,2364;8,75;10,0;133;0
5562;Selic;2024-03-07;R4/2024;9,7766;9,75;0,1288;9,25;10,0;47;1
5563;Selic;2024-03-07;R4/2024;9,7707;9,75;0,1338;9,25;10,25;133;0
5564;Selic;2024-03-07;R3/2024;10,2447;10,25;0,0361;10,0;10,25;47;1
5565;Selic;2024-03-07;R3/2024;10,2481;10,25;0,0375;10,0;10,5;133;0
5566;Selic;2024-03-07;R2/2024;10,75;10,75;0,0;10,75;10,75;47;1
5567;Selic;2024-03-07;R2/2024;10,75;10,75;0,0;10,75;10,75;133;0
5568;Selic;2024-03-06;R1/2026;8,5114;8,5;0,6598;7,0;10,0;28;1
5569;Selic;2024-03-06;R1/2026;8,4422;8,5;0,6241;6,0;10,0;81;0
5570;Selic;2024-03-06;R8/2025;8,5638;8,5;0,642;7,0;10,0;44;1
5571;Selic;2024-03-06;R8/2025;8,5109;8,5;0,6097;7,0;10,0;132;0
5572;Selic;2024-03-06;R7/2025;8,5758;8,5;0,6089;7,0;9,75;43;1
5573;Selic;2024-03-06;R7/2025;8,5119;8,5;0,591;7,0;10,0;127;0
5574;Selic;2024-03-06;R6/2025;8,6157;8,5;0,5742;7,0;9,75;43;1
5575;Selic;2024-03-06;R6/2025;8,5431;8,5;0,5828;7,0;10,0;127;0
5576;Selic;2024-03-06;R5/2025;8,6443;8,5;0,5508;7,0;9,75;43;1
5577;Selic;2024-03-06;R5/2025;8,5705;8,5;0,5647;7,0;10,0;127;0
5578;Selic;2024-03-06;R4/2025;8,6786;8,5;0,5407;7,0;9,75;43;1
5579;Selic;2024-03-06;R4/2025;8,6097;8,5;0,5575;7,0;10,0;127;0
5580;Selic;2024-03-06;R3/2025;8,7309;8,75;0,4933;7,5;9,75;43;1
5581;Selic;2024-03-06;R3/2025;8,6845;8,75;0,5197;7,5;10,0;127;0
5582;Selic;2024-03-06;R2/2025;8,7891;8,75;0,452;7,5;9,75;43;1
5583;Selic;2024-03-06;R2/2025;8,7652;8,75;0,4831;7,5;10,0;127;0
5584;Selic;2024-03-06;R1/2025;8,8763;9,0;0,4171;7,5;9,75;43;1
5585;Selic;2024-03-06;R1/2025;8,8686;9,0;0,4479;7,5;10,0;128;0
5586;Selic;2024-03-06;R8/2024;8,9695;9,0;0,4037;7,75;9,75;46;1
5587;Selic;2024-03-06;R8/2024;8,9678;9,0;0,4337;7,75;10,0;137;0
5588;Selic;2024-03-06;R7/2024;9,029;9,0;0,3801;8,0;9,75;45;1
5589;Selic;2024-03-06;R7/2024;9,0209;9,0;0,4164;8,0;10,0;134;0
5590;Selic;2024-03-06;R6/2024;9,1408;9,25;0,3224;8,25;9,75;45;1
5591;Selic;2024-03-06;R6/2024;9,1443;9,044;0,3432;8,25;10,0;134;0
5592;Selic;2024-03-06;R5/2024;9,3807;9,383;0,2266;8,75;9,75;45;1
5593;Selic;2024-03-06;R5/2024;9,3797;9,25;0,2358;8,75;10,0;134;0
5594;Selic;2024-03-06;R4/2024;9,7556;9,75;0,1442;9,25;10,0;45;1
5595;Selic;2024-03-06;R4/2024;9,7687;9,75;0,1318;9,25;10,25;134;0
5596;Selic;2024-03-06;R3/2024;10,2389;10,25;0,0515;10,0;10,25;45;1
5597;Selic;2024-03-06;R3/2024;10,2481;10,25;0,0374;10,0;10,5;134;0
5598;Selic;2024-03-06;R2/2024;10,75;10,75;0,0;10,75;10,75;45;1
5599;Selic;2024-03-06;R2/2024;10,75;10,75;0,0;10,75;10,75;134;0
5600;Selic;2024-03-05;R1/2026;8,5523;8,5;0,6626;7,0;10,0;30;1
5601;Selic;2024-03-05;R1/2026;8,4422;8,5;0,6241;6,0;10,0;81;0
5602;Selic;2024-03-05;R8/2025;8,6036;8,5;0,6335;7,0;10,0;44;1
5603;Selic;2024-03-05;R8/2025;8,5109;8,5;0,6097;7,0;10,0;132;0
5604;Selic;2024-03-05;R7/2025;8,6048;8,5;0,5862;7,0;9,75;43;1
5605;Selic;2024-03-05;R7/2025;8,5119;8,5;0,591;7,0;10,0;127;0
5606;Selic;2024-03-05;R6/2025;8,6331;8,5;0,5562;7,0;9,75;43;1
5607;Selic;2024-03-05;R6/2025;8,5431;8,5;0,5828;7,0;10,0;127;0
5608;Selic;2024-03-05;R5/2025;8,6443;8,5;0,5508;7,0;9,75;43;1
5609;Selic;2024-03-05;R5/2025;8,5705;8,5;0,5647;7,0;10,0;127;0
5610;Selic;2024-03-05;R4/2025;8,667;8,5;0,555;7,0;9,75;43;1
5611;Selic;2024-03-05;R4/2025;8,6097;8,5;0,5575;7,0;10,0;127;0
5612;Selic;2024-03-05;R3/2025;8,7077;8,75;0,5205;7,5;9,75;43;1
5613;Selic;2024-03-05;R3/2025;8,6845;8,75;0,5197;7,5;10,0;127;0
5614;Selic;2024-03-05;R2/2025;8,7774;8,75;0,4656;7,5;9,75;43;1
5615;Selic;2024-03-05;R2/2025;8,7652;8,75;0,4831;7,5;10,0;127;0
5616;Selic;2024-03-05;R1/2025;8,8647;9,0;0,4407;7,5;9,75;43;1
5617;Selic;2024-03-05;R1/2025;8,8686;9,0;0,4479;7,5;10,0;128;0
5618;Selic;2024-03-05;R8/2024;8,9586;9,0;0,4351;7,75;9,75;46;1
5619;Selic;2024-03-05;R8/2024;8,9678;9,0;0,4337;7,75;10,0;137;0
5620;Selic;2024-03-05;R7/2024;9,0123;9,0;0,4142;8,0;9,75;45;1
5621;Selic;2024-03-05;R7/2024;9,0209;9,0;0,4164;8,0;10,0;134;0
5622;Selic;2024-03-05;R6/2024;9,1242;9,25;0,3477;8,25;9,75;45;1
5623;Selic;2024-03-05;R6/2024;9,1443;9,044;0,3432;8,25;10,0;134;0
5624;Selic;2024-03-05;R5/2024;9,3641;9,383;0,2384;8,75;9,75;45;1
5625;Selic;2024-03-05;R5/2024;9,3797;9,25;0,2358;8,75;10,0;134;0
5626;Selic;2024-03-05;R4/2024;9,7444;9,75;0,1442;9,25;10,0;45;1
5627;Selic;2024-03-05;R4/2024;9,7687;9,75;0,1318;9,25;10,25;134;0
5628;Selic;2024-03-05;R3/2024;10,2389;10,25;0,0515;10,0;10,25;45;1
5629;Selic;2024-03-05;R3/2024;10,2481;10,25;0,0374;10,0;10,5;134;0
5630;Selic;2024-03-05;R2/2024;10,75;10,75;0,0;10,75;10,75;45;1
5631;Selic;2024-03-05;R2/2024;10,75;10,75;0,0;10,75;10,75;134;0
5632;Selic;2024-03-04;R1/2026;8,4861;8,5;0,6537;7,0;10,0;31;1
5633;Selic;2024-03-04;R1/2026;8,4344;8,5;0,6186;6,0;10,0;79;0
5634;Selic;2024-03-04;R8/2025;8,5568;8,5;0,6322;7,0;10,0;45;1
5635;Selic;2024-03-04;R8/2025;8,5072;8,5;0,6065;7,0;10,0;130;0
5636;Selic;2024-03-04;R7/2025;8,5513;8,5;0,5901;7,0;9,75;44;1
5637;Selic;2024-03-04;R7/2025;8,5061;8,5;0,5886;7,0;10,0;125;0
5638;Selic;2024-03-04;R6/2025;8,579;8,5;0,5661;7,0;9,75;44;1
5639;Selic;2024-03-04;R6/2025;8,5358;8,5;0,5811;7,0;10,0;125;0
5640;Selic;2024-03-04;R5/2025;8,5898;8,5;0,5569;7,0;9,75;44;1
5641;Selic;2024-03-04;R5/2025;8,5616;8,5;0,5628;7,0;10,0;125;0
5642;Selic;2024-03-04;R4/2025;8,612;8,5;0,5581;7,0;9,75;44;1
5643;Selic;2024-03-04;R4/2025;8,5994;8,5;0,5551;7,0;10,0;125;0
5644;Selic;2024-03-04;R3/2025;8,6632;8,625;0,5308;7,5;9,75;44;1
5645;Selic;2024-03-04;R3/2025;8,6754;8,75;0,5179;7,5;10,0;125;0
5646;Selic;2024-03-04;R2/2025;8,737;8,75;0,4863;7,5;9,75;44;1
5647;Selic;2024-03-04;R2/2025;8,7574;8,75;0,4819;7,5;10,0;125;0
5648;Selic;2024-03-04;R1/2025;8,8223;9,0;0,4459;7,5;9,75;44;1
5649;Selic;2024-03-04;R1/2025;8,8625;9,0;0,4477;7,5;10,0;126;0
5650;Selic;2024-03-04;R8/2024;8,9169;9,0;0,4244;7,75;9,75;47;1
5651;Selic;2024-03-04;R8/2024;8,9637;9,0;0,4345;7,75;10,0;135;0
5652;Selic;2024-03-04;R7/2024;8,9794;9,0;0,406;8,0;9,75;46;1
5653;Selic;2024-03-04;R7/2024;9,0174;9,0;0,4174;8,0;10,0;132;0
5654;Selic;2024-03-04;R6/2024;9,0943;9,044;0,339;8,25;9,75;46;1
5655;Selic;2024-03-04;R6/2024;9,1408;9,0;0,3442;8,25;10,0;132;0
5656;Selic;2024-03-04;R5/2024;9,3507;9,25;0,2355;8,75;9,75;46;1
5657;Selic;2024-03-04;R5/2024;9,3779;9,25;0,2371;8,75;10,0;132;0
5658;Selic;2024-03-04;R4/2024;9,7446;9,75;0,1427;9,25;10,0;46;1
5659;Selic;2024-03-04;R4/2024;9,7689;9,75;0,1328;9,25;10,25;132;0
5660;Selic;2024-03-04;R3/2024;10,2391;10,25;0,051;10,0;10,25;46;1
5661;Selic;2024-03-04;R3/2024;10,2481;10,25;0,0376;10,0;10,5;132;0
5662;Selic;2024-03-04;R2/2024;10,75;10,75;0,0;10,75;10,75;46;1
5663;Selic;2024-03-04;R2/2024;10,75;10,75;0,0;10,75;10,75;132;0
5664;Selic;2024-03-01;R1/2026;8,5185;8,5;0,6733;7,0;10,0;27;1
5665;Selic;2024-03-01;R1/2026;8,45;8,5;0,6285;6,0;10,0;75;0
5666;Selic;2024-03-01;R8/2025;8,5577;8,5;0,6392;7,0;10,0;39;1
5667;Selic;2024-03-01;R8/2025;8,5145;8,5;0,6064;7,0;10,0;130;0
5668;Selic;2024-03-01;R7/2025;8,5541;8,5;0,6044;7,0;9,75;37;1
5669;Selic;2024-03-01;R7/2025;8,5121;8,5;0,5922;7,0;10,0;124;0
5670;Selic;2024-03-01;R6/2025;8,5811;8,5;0,5785;7,0;9,75;37;1
5671;Selic;2024-03-01;R6/2025;8,5423;8,5;0,5835;7,0;10,0;124;0
5672;Selic;2024-03-01;R5/2025;8,5878;8,5;0,5672;7,0;9,75;37;1
5673;Selic;2024-03-01;R5/2025;8,5665;8,5;0,5645;7,0;10,0;124;0
5674;Selic;2024-03-01;R4/2025;8,6081;8,5;0,5651;7,0;9,75;37;1
5675;Selic;2024-03-01;R4/2025;8,6048;8,5;0,5573;7,0;10,0;124;0
5676;Selic;2024-03-01;R3/2025;8,6579;8,75;0,5301;7,5;9,75;38;1
5677;Selic;2024-03-01;R3/2025;8,68;8,75;0,5183;7,5;10,0;125;0
5678;Selic;2024-03-01;R2/2025;8,7368;8,75;0,4831;7,5;9,75;38;1
5679;Selic;2024-03-01;R2/2025;8,764;8,75;0,4809;7,5;10,0;125;0
5680;Selic;2024-03-01;R1/2025;8,8289;9,0;0,452;7,5;9,75;38;1
5681;Selic;2024-03-01;R1/2025;8,869;9,0;0,4473;7,5;10,0;126;0
5682;Selic;2024-03-01;R8/2024;8,939;9,0;0,4375;7,75;9,75;41;1
5683;Selic;2024-03-01;R8/2024;8,9704;9,0;0,4357;7,75;10,0;135;0
5684;Selic;2024-03-01;R7/2024;8,9875;9,0;0,4181;8,0;9,75;40;1
5685;Selic;2024-03-01;R7/2024;9,0189;9,0;0,417;8,0;10,0;132;0
5686;Selic;2024-03-01;R6/2024;9,1063;9,125;0,3486;8,25;9,75;40;1
5687;Selic;2024-03-01;R6/2024;9,1402;9,0;0,3444;8,25;10,0;132;0
5688;Selic;2024-03-01;R5/2024;9,3688;9,25;0,2304;8,75;9,75;40;1
5689;Selic;2024-03-01;R5/2024;9,375;9,25;0,2354;8,75;10,0;132;0
5690;Selic;2024-03-01;R4/2024;9,7563;9,75;0,131;9,25;10,0;40;1
5691;Selic;2024-03-01;R4/2024;9,767;9,75;0,1313;9,25;10,25;132;0
5692;Selic;2024-03-01;R3/2024;10,2438;10,25;0,039;10,0;10,25;40;1
5693;Selic;2024-03-01;R3/2024;10,2481;10,25;0,0376;10,0;10,5;132;0
5694;Selic;2024-03-01;R2/2024;10,75;10,75;0,0;10,75;10,75;40;1
5695;Selic;2024-03-01;R2/2024;10,75;10,75;0,0;10,75;10,75;132;0
5696;Selic;2024-02-29;R1/2026;8,4904;8,5;0,695;7,0;10,0;26;1
5697;Selic;2024-02-29;R1/2026;8,4628;8,5;0,6229;6,0;10,0;74;0
5698;Selic;2024-02-29;R8/2025;8,5329;8,5;0,679;7,0;10,0;38;1
5699;Selic;2024-02-29;R8/2025;8,5223;8,5;0,6021;7,0;10,0;129;0
5700;Selic;2024-02-29;R7/2025;8,5208;8,5;0,6572;7,0;9,75;36;1
5701;Selic;2024-02-29;R7/2025;8,5181;8,5;0,5882;7,0;10,0;124;0
5702;Selic;2024-02-29;R6/2025;8,5417;8,625;0,6278;7,0;9,75;36;1
5703;Selic;2024-02-29;R6/2025;8,5464;8,5;0,5814;7,0;10,0;124;0
5704;Selic;2024-02-29;R5/2025;8,5417;8,5;0,6081;7,0;9,75;36;1
5705;Selic;2024-02-29;R5/2025;8,5685;8,5;0,5638;7,0;10,0;124;0
