;trimestre;nomeBandeira;nomeFuncao;produto;qtdCartoesEmitidos;qtdCartoesAtivos;qtdTransacoesNacionais;valorTransacoesNacionais;qtdTransacoesInternacionais;valorTransacoesInternacionais;data
1837;20221;Elo;Crédito;Básico Nacional;3428476;2081345;60303273;6682098354,01;36215;15610075,12;2022-01-01
1838;20203;American Express;Crédito;Premium;423759;292440;7807916;2034272459,32;143118;101461559,48;2020-07-01
1839;20191;VISA;Pré-Pago;Básico Internacional;4001772;520210;1349006;71558733,87;2644873;307816430,42;2019-01-01
1840;20234;VISA;Crédito;Corporativo;620389;357167;6528534;3190411021,4;354035;309196987,84;2023-10-01
1841;20173;VISA;Crédito;Básico Nacional;24590373;11875002;152191788;12826299202,59;446590;18619136,59;2017-07-01
1842;20124;VISA;Débito;Premium;211837;117001;2356896;234120478,93;11;1165,3;2012-10-01
1843;20192;VISA;Débito;Básico Internacional;104745684;29473263;557766600;36550970602,86;68764;8439738,84;2019-04-01
1844;20213;Elo;Crédito;Empresarial;505686;265229;5382890;1364172183,2;5897;2787617,79;2021-07-01
1845;20204;Hipercard;Crédito;Empresarial;1865;1280;9107;6147640,59;1;0,01;2020-10-01
1846;20174;VISA;Pré-Pago;Platinum;149310;5720;0;0,0;188794;37433383,22;2017-10-01
1847;20164;Bandeira própria;Pré-Pago;Outros;84039;30106;274650;22821486,24;0;0,0;2016-10-01
1848;20113;VISA;Débito;Premium;167056;88101;1706267;155692329,67;9;987,9;2011-07-01
1849;20181;MasterCard;Crédito;Corporativo;111649;60907;1792258;675926690,68;134796;83327935,18;2018-01-01
1850;20233;Elo;Débito;Básico Nacional;207678019;42191384;944798799;54635424097,12;0;0,0;2023-07-01
1851;20221;VISA;Pré-Pago;Corporativo;934191;82803;3629316;370483657,93;187717;59804929,84;2022-01-01
1852;20164;MasterCard;Crédito;Básico Nacional;32287775;13861420;172709487;17798657759,54;75930;1974072,29;2016-10-01
1853;20191;VISA;Crédito;Premium;877208;676025;48397449;8279143254,52;1750159;836955903,52;2019-01-01
1854;20221;MasterCard;Pré-Pago;Básico Internacional;547063;255238;3370258;252433641,29;120183;4738548,95;2022-01-01
1855;20142;Elo;Crédito;Corporativo;1019;243;222;7913655,27;0;0,0;2014-04-01
1856;20171;American Express;Crédito;Empresarial;58186;20666;775134;206429391,88;30024;21177602,91;2017-01-01
1857;20194;American Express;Crédito;Empresarial;19879;13314;567059;254109092,88;31233;32611115,03;2019-10-01
1858;20142;Elo;Débito;Básico Internacional;12904006;2572141;43522255;2188325877,9;0;0,0;2014-04-01
1859;20224;MasterCard;Débito;Platinum;961584;621391;17606170;1368961778,04;5690;2361993,08;2022-10-01
1860;20121;VISA;Crédito;Platinum;4035055;2591066;85421846;10746780783,69;3673982;845011278,88;2012-01-01
1861;20234;VISA;Pré-Pago;Básico Nacional;15482331;4045034;65613653;3793445200,57;1203;118855,25;2023-10-01
1862;20162;MasterCard;Débito;Platinum;1089944;519614;9836078;756886977,36;5982;1995070,98;2016-04-01
1863;20231;Elo;Crédito;Intermediário;7641123;2399175;39824248;4654701656,31;14456;3051831,67;2023-01-01
1864;20144;MasterCard;Crédito;Básico Nacional;35507362;14514330;158188324;15958518450,22;3643;98161,95;2014-10-01
1865;20172;MasterCard;Crédito;Intermediário;11261235;7942587;175650861;19367317752,39;3193011;536553244,61;2017-04-01
1866;20132;VISA;Débito;Premium;228331;127132;2397916;229090416,69;2;150,06;2013-04-01
1867;20181;MasterCard;Crédito;Platinum;5392956;4108546;152129979;20265442223,96;3488596;941029289,18;2018-01-01
1868;20173;American Express;Crédito;Platinum;431852;269141;9057392;1762511285,05;806315;416932811,47;2017-07-01
1869;20192;MasterCard;Crédito;Empresarial;1585635;1189907;16206947;3668597192,96;353841;200859196,76;2019-04-01
1870;20112;VISA;Débito;Intermediário;1300712;706163;12246100;874350218,91;19;852,49;2011-04-01
1871;20223;MasterCard;Crédito;Platinum;15380955;12052862;439888824;55936151444,11;3790665;1022204049,54;2022-07-01
1872;20143;VISA;Débito;Outros;2016;2016;2085;218824,0;0;0,0;2014-07-01
1873;20231;Hipercard;Crédito;Empresarial;9;2;3503;2081977,99;1;0,01;2023-01-01
1874;20143;American Express;Crédito;Outros;33;14;816;66447,96;54;7688,33;2014-07-01
1875;20211;Outras;Crédito;Intermediário;29686;19524;96658;14846123,93;47;32914,46;2021-01-01
1876;20182;MasterCard;Pré-Pago;Corporativo;7211;5126;76690;14597614,1;18872;6359535,45;2018-04-01
1877;20132;Elo;Débito;Empresarial;250;7;7;926,23;0;0,0;2013-04-01
1878;20181;MasterCard;Crédito;Empresarial;1147202;871942;10465290;2365435769,97;286369;146179363,28;2018-01-01
1879;20163;Hipercard;Crédito;Básico Nacional;6278925;4171235;54457754;6841959314,76;0;0,0;2016-07-01
1880;20122;Cheque Eletrônico;Débito;Outros;2551594;767025;35732;5098361,88;0;0,0;2012-04-01
1881;20161;American Express;Crédito;Empresarial;81819;26245;841125;208519253,41;28149;22804226,43;2016-01-01
1882;20213;Elo;Crédito;Intermediário;4695150;2308085;30386639;3219864155,53;13851;1699406,18;2021-07-01
1883;20142;Elo;Crédito;Empresarial;17049;5676;44078;29402961,8;0;0,0;2014-04-01
1884;20142;VISA;Crédito;Premium;618719;441097;26817751;4438973956,53;1537831;524855041,54;2014-04-01
1885;20242;MasterCard;Crédito;Básico Internacional;104774608;27179750;345560844;36367697521,91;740275;114723371,29;2024-04-01
1886;20144;VISA;Débito;Platinum;1559354;950062;26966220;2254366894,15;2;156,68;2014-10-01
1887;20192;American Express;Crédito;Intermediário;898376;649580;12928615;1812846607,1;276841;101554457,02;2019-04-01
1888;20191;VISA;Crédito;Outros;4185334;400838;7023536;918597706,71;40858;24639433,75;2019-01-01
1889;20191;American Express;Crédito;Platinum;487289;392051;12396392;2959365564,04;686334;474311547,7;2019-01-01
1890;20134;Outras;Débito;Outros;3264170;1300167;31203228;2104050946,54;0;0,0;2013-10-01
1891;20183;VISA;Débito;Básico Nacional;4867475;2588693;57720585;3747266827,2;179;21994,78;2018-07-01
1892;20192;VISA;Crédito;Empresarial;1105008;721044;16622651;4092860320,28;432957;292266844,07;2019-04-01
1893;20114;VISA;Débito;Básico Internacional;129007584;39928463;459540451;26268402423,71;202118;23440346,07;2011-10-01
1894;20192;MasterCard;Crédito;Básico Nacional;38803156;12817336;203211956;19660594453,78;32620;2375141,16;2019-04-01
1895;20134;MasterCard;Débito;Básico Internacional;116427303;35399825;569846514;34448535123,69;255887;65665110,16;2013-10-01
1896;20201;MasterCard;Crédito;Premium;2115804;1734125;116614320;20512352844,16;4031945;1880555105,07;2020-01-01
1897;20114;Bandeira própria;Débito;Outros;1375304;318223;1875776;118156170,31;0;0,0;2011-10-01
1898;20172;Outras;Débito;Outros;3238861;1434076;30883205;2623723405,84;0;0,0;2017-04-01
1899;20212;VISA;Pré-Pago;Empresarial;3059;1827;30722;3755726,64;0;0,0;2021-04-01
1900;20204;Elo;Pré-Pago;Outros;125660;17825;285394;22414314,42;83;1383,42;2020-10-01
1901;20224;VISA;Crédito;Básico Nacional;24003605;11617104;226830726;21872870918,68;241557;43040351,3;2022-10-01
1902;20182;MasterCard;Pré-Pago;Outros;992;721;1009;179808,3;0;0,0;2018-04-01
1903;20164;Bandeira própria;Crédito;Outros;599862;182129;1796551;178446464,19;0;0,0;2016-10-01
1904;20172;VISA;Débito;Básico Nacional;5448601;2971073;58700997;3788122740,5;96;19248,95;2017-04-01
1905;20152;MasterCard;Débito;Platinum;1029813;492606;8767376;673045118,1;12004;4037357,32;2015-04-01
1906;20173;MasterCard;Pré-Pago;Platinum;131591;4859;0;0,0;185277;32959796,63;2017-07-01
1907;20151;MasterCard;Crédito;Premium;526154;368213;19172254;3706786053,67;1297732;615078481,97;2015-01-01
1908;20212;MasterCard;Crédito;Básico Internacional;34038749;11751706;197785125;19094115426,76;638545;120464517,65;2021-04-01
1909;20144;American Express;Crédito;Outros;16;10;762;43479,2;22;3808,48;2014-10-01
1910;20182;VISA;Débito;Intermediário;1243888;833656;24301975;1762010046,21;479;74664,4;2018-04-01
1911;20233;MasterCard;Débito;Básico Nacional;447472;321716;10452221;795712085,48;24;10022,41;2023-07-01
1912;20121;VISA;Débito;Intermediário;1260150;708309;13018089;940468540,32;4;601,21;2012-01-01
1913;20214;Elo;Crédito;Intermediário;5158224;2142067;33618180;3837291425,19;24631;2241318,67;2021-10-01
1914;20201;MasterCard;Pré-Pago;Platinum;319687;166062;2357891;129224492,81;0;0,0;2020-01-01
1915;20223;VISA;Pré-Pago;Empresarial;4427;2208;39761;4982622,56;0;0,0;2022-07-01
1916;20224;American Express;Crédito;Corporativo;72604;54156;1183967;1006081434,9;97024;141684738,76;2022-10-01
1917;20241;Elo;Débito;Básico Internacional;685207;571040;2395373;138920159,65;27;11322,18;2024-01-01
1918;20144;Diners Club;Crédito;Empresarial;510;346;4376;936748,61;231;299866,23;2014-10-01
1919;20143;Elo;Crédito;Básico Nacional;4660700;1547607;12169487;694990685,24;16;4268,23;2014-07-01
1920;20232;MasterCard;Pré-Pago;Platinum;6535076;3171182;92374564;4286878809,75;0;0,0;2023-04-01
1921;20213;Bandeira própria;Pré-Pago;Outros;533099;423893;870810734;1421289733,57;0;0,0;2021-07-01
1922;20172;American Express;Crédito;Outros;16;0;162;6508,61;0;0,0;2017-04-01
1923;20191;VISA;Pré-Pago;Corporativo;305682;110124;2033348;172469150,57;1747041;245777149,58;2019-01-01
1924;20234;Hipercard;Crédito;Intermediário;399;16;80;10387,99;1;0,01;2023-10-01
1925;20173;VISA;Crédito;Corporativo;512207;272207;5066209;1376985565,89;355022;175071635,85;2017-07-01
1926;20134;American Express;Crédito;Empresarial;124824;34792;873288;185189066,69;33817;17933440,79;2013-10-01
1927;20162;Diners Club;Crédito;Premium;3;2;7;2538,61;0;0,0;2016-04-01
1928;20173;MasterCard;Débito;Corporativo;97;97;689;117523,5;0;0,0;2017-07-01
1929;20233;MasterCard;Pré-Pago;Premium;285288;131900;4102258;262103218,22;0;0,0;2023-07-01
1930;20212;VISA;Crédito;Corporativo;579321;255850;3064813;1103137332,48;80500;121413041,78;2021-04-01
1931;20224;VISA;Crédito;Premium;4956349;3681659;198374946;40837701334,79;3132520;1865616755,05;2022-10-01
1932;20201;MasterCard;Pré-Pago;Outros;12571862;2771629;27419435;2162745262,98;394423;68959372,13;2020-01-01
1933;20184;Outras;Crédito;Intermediário;38309;4888;43977;6764259,67;315;120264,96;2018-10-01
1934;20174;Outras;Crédito;Intermediário;17;5;7;2466,76;9;242,97;2017-10-01
1935;20172;VISA;Crédito;Intermediário;6023787;4587573;131118879;15605861185,97;3149780;594671807,07;2017-04-01
1936;20121;VISA;Débito;Premium;171626;93614;1796869;177472352,95;14;1306,84;2012-01-01
1937;20181;Bandeira própria;Pré-Pago;Outros;263460;70932;54620;1683210,64;51595;1621780,15;2018-01-01
1938;20241;Elo;Pré-Pago;Básico Internacional;43493425;4102274;22086713;1166542521,32;4607;1090656,34;2024-01-01
1939;20171;MasterCard;Crédito;Básico Internacional;15229332;10160989;158940931;15307143859,71;1932524;191022890,07;2017-01-01
1940;20182;VISA;Crédito;Empresarial;848103;571619;12868913;3027626163,97;356221;228616563,45;2018-04-01
1941;20231;VISA;Pré-Pago;Empresarial;6012;2504;43976;5733548,8;0;0,0;2023-01-01
1942;20214;Bandeira própria;Crédito;Básico Nacional;1598596;528985;3018618;560678462,07;0;0,0;2021-10-01
1943;20162;Bandeira própria;Débito;Outros;1579903;455979;3032269;183868136,5;108638;2871289,11;2016-04-01
1944;20133;MasterCard;Crédito;Intermediário;9077770;5465516;98800132;12237085359,01;3266328;537533802,11;2013-07-01
1945;20131;Outras;Débito;Outros;3125133;1241226;26441801;1646012320,97;0;0,0;2013-01-01
1946;20234;VISA;Crédito;Empresarial;2979194;1745936;46109348;13894593836,55;478547;390529154,3;2023-10-01
1947;20212;VISA;Pré-Pago;Básico Internacional;14193404;5385862;49966071;2521142107,53;204091;37287196,96;2021-04-01
1948;20164;American Express;Crédito;Outros;16;0;294;10806,56;0;0,0;2016-10-01
1949;20182;VISA;Crédito;Básico Nacional;22144685;10504608;131799991;10209701634,77;176536;13765566,55;2018-04-01
1950;20152;VISA;Crédito;Outros;3072823;587021;6448665;702769518,32;57140;6662765,31;2015-04-01
1951;20132;MasterCard;Débito;Básico Nacional;2615899;749219;10558586;607962998,61;144;27168,21;2013-04-01
1952;20132;MasterCard;Crédito;Platinum;3924704;2297383;62270287;8613801553,37;2931379;658189714,78;2013-04-01
1953;20191;MasterCard;Crédito;Corporativo;124446;91365;2859761;945907382,59;178151;117869858,41;2019-01-01
1954;20174;Elo;Crédito;Básico Nacional;5066389;2314327;37423290;2907405074,76;38012;8758755,48;2017-10-01
1955;20113;MasterCard;Débito;Premium;130843;62381;578409;48106689,84;6619;2015398,66;2011-07-01
1956;20151;MasterCard;Crédito;Platinum;5080699;3187357;88760594;12837030566,49;3316266;831307509,16;2015-01-01
1957;20152;MasterCard;Crédito;Empresarial;1014977;544510;8179586;2006418715,53;293040;119385875,17;2015-04-01
1958;20183;Hipercard;Crédito;Básico Nacional;4585116;3316963;58301141;7757931147,87;0;0,0;2018-07-01
1959;20123;Bandeira própria;Débito;Outros;1400380;334175;1505979;83576708,78;0;0,0;2012-07-01
1960;20124;Outras;Débito;Outros;3059089;1229844;29048969;1855352758,16;0;0,0;2012-10-01
1961;20204;MasterCard;Crédito;Corporativo;139797;76234;1973183;618767742,87;55992;83570214,94;2020-10-01
1962;20113;VISA;Crédito;Básico Nacional;34207618;17538571;156361607;11330348372,16;342242;27808019,67;2011-07-01
1963;20112;Cheque Eletrônico;Débito;Outros;2405006;738552;120981;11030374,79;0;0,0;2011-04-01
1964;20211;MasterCard;Débito;Empresarial;1136150;351881;8585920;641504113,96;50;24413,73;2021-01-01
1965;20112;Outras;Crédito;Básico Nacional;402800;159985;45804;18884797,98;0;0,0;2011-04-01
1966;20213;Bandeira própria;Crédito;Outros;13008550;4255054;11746439;1790735745,78;0;0,0;2021-07-01
1967;20151;VISA;Débito;Platinum;1569905;966947;25306873;2069510649,6;8;1006,26;2015-01-01
1968;20144;MasterCard;Débito;Básico Nacional;2183762;697910;13468212;860810394,57;61;19182,27;2014-10-01
1969;20181;MasterCard;Pré-Pago;Básico Internacional;50871;48142;67445;13469874,79;89222;35478627,56;2018-01-01
1970;20152;Cheque Eletrônico;Débito;Outros;526638;337159;1410;682209,43;0;0,0;2015-04-01
1971;20171;MasterCard;Crédito;Corporativo;54299;32373;1129333;423993488,87;73469;47875984,71;2017-01-01
1972;20112;VISA;Crédito;Premium;318227;228059;13047661;2028468303,43;828340;270995594,84;2011-04-01
1973;20141;Diners Club;Crédito;Premium;8;6;22;2702,77;0;0,0;2014-01-01
1974;20242;Elo;Crédito;Intermediário;9750700;3373192;52441349;6076939288,05;22534;3071556,87;2024-04-01
1975;20112;MasterCard;Débito;Premium;122215;61213;535787;45012849,67;5684;1429952,07;2011-04-01
1976;20232;VISA;Débito;Empresarial;1447231;589905;19735442;2439049675,45;2763;649510,46;2023-04-01
1977;20194;Outras;Crédito;Outros;935791;216850;223481;42016868,58;1;73,24;2019-10-01
1978;20214;Elo;Crédito;Empresarial;507197;268219;5866848;1548717139,49;5719;3237661,22;2021-10-01
1979;20124;MasterCard;Débito;Premium;171357;82333;957189;93411436,76;12427;4463919,31;2012-10-01
1980;20234;Hipercard;Crédito;Platinum;1016078;950687;19562863;3465340027,85;1;0,01;2023-10-01
1981;20172;American Express;Crédito;Platinum;436285;277132;12312843;2089614205,29;834812;375446900,99;2017-04-01
1982;20201;Elo;Crédito;Corporativo;25057;14393;36725;107512874,04;368;382921,78;2020-01-01
1983;20194;MasterCard;Débito;Premium;219540;114595;2161971;221259849,89;3695;1480464,43;2019-10-01
1984;20181;Elo;Crédito;Básico Nacional;4978408;2285008;37589536;2993242620,18;38446;12074797,86;2018-01-01
1985;20154;American Express;Crédito;Corporativo;162035;88154;2431819;1437940592,24;270544;233019963,84;2015-10-01
1986;20184;Diners Club;Crédito;Intermediário;156777;143505;2768009;443518146,42;35075;12708122,8;2018-10-01
1987;20201;MasterCard;Crédito;Corporativo;127079;84561;2669877;875597372,43;186003;131507911,11;2020-01-01
1988;20173;Bandeira própria;Pré-Pago;Outros;63031;18265;159824;10716594,63;0;0,0;2017-07-01
1989;20173;MasterCard;Pré-Pago;Outros;1032;806;1068;153677,17;0;0,0;2017-07-01
1990;20224;MasterCard;Débito;Intermediário;79261084;51571954;1000570975;54609283243,88;37872;8291004,7;2022-10-01
1991;20241;American Express;Crédito;Platinum;18038;15453;400413;55964476,41;2172;956959,47;2024-01-01
1992;20153;MasterCard;Crédito;Platinum;5320925;3467833;101707486;14346348003,58;3036768;792914275,31;2015-07-01
1993;20224;MasterCard;Crédito;Platinum;15948343;12268507;457419091;59935512224,15;3595597;957214605,74;2022-10-01
1994;20214;Bandeira própria;Débito;Outros;1179294;497885;5400672;392720737,77;0;0,0;2021-10-01
1995;20181;MasterCard;Débito;Corporativo;8616;1125;17862;2163067,0;0;0,0;2018-01-01
1996;20202;VISA;Débito;Premium;527788;281501;4088836;487338864,89;26;5514,77;2020-04-01
1997;20204;VISA;Pré-Pago;Outros;7969070;2669113;51760963;2913302621,93;126552;14443654,64;2020-10-01
1998;20214;Elo;Débito;Básico Internacional;53547;46786;342529;19868511,86;0;0,0;2021-10-01
1999;20112;MasterCard;Crédito;Platinum;2803602;1647855;41472992;5504158329,46;1906192;426430724,13;2011-04-01
2000;20121;VISA;Débito;Básico Nacional;8546571;3766128;46151709;2605406051,01;3;1062,97;2012-01-01
2001;20203;MasterCard;Débito;Básico Internacional;82046470;23256541;587841450;40727561664,1;17544;3204612,46;2020-07-01
2002;20121;Elo;Débito;Outros;2537550;278613;1448798;66164567,53;0;0,0;2012-01-01
2003;20231;MasterCard;Débito;Platinum;983393;626048;16490104;1227711012,89;5250;2373910,69;2023-01-01
2004;20222;MasterCard;Pré-Pago;Básico Nacional;268131;197191;1162583;121335504,07;4600;520927,66;2022-04-01
2005;20233;VISA;Pré-Pago;Outros;22062100;4293575;74242985;3589991506,88;71276;9642719,12;2023-07-01
2006;20221;MasterCard;Crédito;Corporativo;151843;87780;3005901;1299188669,76;120295;156357184,23;2022-01-01
2007;20192;MasterCard;Débito;Premium;249989;134428;2478082;266797267,3;60704;25661568,96;2019-04-01
2008;20133;MasterCard;Crédito;Outros;7743815;3298911;35903355;3300127114,53;27476;1975075,94;2013-07-01
2009;20221;Hipercard;Crédito;Empresarial;1603;980;8726;4162216,06;1;0,01;2022-01-01
2010;20141;MasterCard;Crédito;Premium;410918;290402;14858997;2698998771,91;1014729;453917910,11;2014-01-01
2011;20212;Elo;Pré-Pago;Outros;177335;27115;243222;19020032,41;28;741,11;2021-04-01
2012;20182;Outras;Débito;Outros;3269962;1567295;34939310;2998342268,58;0;0,0;2018-04-01
2013;20191;MasterCard;Crédito;Básico Nacional;38107396;12532500;187502884;18409656004,43;27787;2136259,39;2019-01-01
2014;20204;Bandeira própria;Crédito;Outros;8929260;4526428;10959066;2093743472,72;0;0,0;2020-10-01
2015;20242;Elo;Débito;Básico Internacional;667957;555503;3021897;172342045,15;15;5956,47;2024-04-01
2016;20164;American Express;Crédito;Corporativo;148435;84764;2631625;1379060696,55;263955;191047467,42;2016-10-01
2017;20202;American Express;Crédito;Intermediário;515643;317685;6843436;1063460608,5;9083;3696690,11;2020-04-01
2018;20204;Elo;Débito;Básico Internacional;1164;303;4696;278999,02;0;0,0;2020-10-01
2019;20213;Outras;Crédito;Outros;174227;101247;78985;20887549,58;0;0,0;2021-07-01
2020;20202;MasterCard;Crédito;Outros;15416352;5336429;46844539;4584922024,58;92246;9044480,87;2020-04-01
2021;20223;Outras;Débito;Outros;3377529;1789924;42909993;4062579835,49;0;0,0;2022-07-01
2022;20212;MasterCard;Pré-Pago;Básico Nacional;47920;32027;139276;59206655,52;0;0,0;2021-04-01
